time,pivot_x,pivot_y,ball1L_x,ball1L_y,ball2L_x,ball2L_y,ball3L_x,ball3L_y,ball1R_x,ball1R_y,ball2R_x,ball2R_y,ball3R_x,ball3R_y,barL_x,barL_y,barR_x,barR_y
14.0100,0.000000,0.000000,2.211418,-0.218270,3.020595,-0.805834,3.996042,-0.585597,-2.476256,-1.512220,-1.987506,-2.384644,-2.743177,-3.039595,1.865856,0.720126,-1.865856,-0.720126
14.0200,0.000000,0.000000,2.208198,-0.189769,3.005810,-0.792940,3.985501,-0.592431,-2.462904,-1.540535,-1.983192,-2.417961,-2.735538,-3.076729,1.855652,0.746026,-1.855652,-0.746026
14.0300,0.000000,0.000000,2.205349,-0.161435,2.990708,-0.780476,3.974353,-0.600357,-2.448445,-1.569039,-1.979040,-2.452021,-2.727854,-3.114801,1.845220,0.771468,-1.845220,-0.771468
14.0400,0.000000,0.000000,2.202875,-0.133275,2.975283,-0.768401,3.962557,-0.609370,-2.432844,-1.597735,-1.975064,-2.486801,-2.720119,-3.153804,1.834582,0.796435,-1.834582,-0.796435
14.0500,0.000000,0.000000,2.200777,-0.105299,2.959531,-0.756675,3.950073,-0.619460,-2.416058,-1.626629,-1.971281,-2.522270,-2.712323,-3.193728,1.823762,0.820909,-1.823762,-0.820909
14.0600,0.000000,0.000000,2.199052,-0.077513,2.943447,-0.745253,3.936855,-0.630618,-2.398040,-1.655722,-1.967711,-2.558394,-2.704457,-3.234564,1.812785,0.844874,-1.812785,-0.844874
14.0700,0.000000,0.000000,2.197693,-0.049929,2.927028,-0.734087,3.922855,-0.642833,-2.378733,-1.685016,-1.964376,-2.595131,-2.696505,-3.276298,1.801675,0.868313,-1.801675,-0.868313
14.0800,0.000000,0.000000,2.196687,-0.022556,2.910272,-0.723125,3.908022,-0.656090,-2.358070,-1.714511,-1.961304,-2.632430,-2.688452,-3.318911,1.790457,0.891215,-1.790457,-0.891215
14.0900,0.000000,0.000000,2.196014,0.004594,2.893180,-0.712315,3.892300,-0.670372,-2.335972,-1.744202,-1.958523,-2.670233,-2.680276,-3.362384,1.779156,0.913566,-1.779156,-0.913566
14.1000,0.000000,0.000000,2.195647,0.031510,2.875756,-0.701601,3.875629,-0.685658,-2.312348,-1.774086,-1.956071,-2.708466,-2.671952,-3.406689,1.767796,0.935359,-1.767796,-0.935359
14.1100,0.000000,0.000000,2.195553,0.058180,2.858007,-0.690923,3.857947,-0.701925,-2.287093,-1.804154,-1.953987,-2.747043,-2.663446,-3.451789,1.756398,0.956591,-1.756398,-0.956591
14.1200,0.000000,0.000000,2.195687,0.084591,2.839942,-0.680220,3.839184,-0.719143,-2.260082,-1.834392,-1.952318,-2.785855,-2.654717,-3.497639,1.744980,0.977263,-1.744980,-0.977263
14.1300,0.000000,0.000000,2.195996,0.110733,2.821573,-0.669429,3.819269,-0.737279,-2.231169,-1.864785,-1.951122,-2.824771,-2.645709,-3.544180,1.733558,0.997385,-1.733558,-0.997385
14.1400,0.000000,0.000000,2.196414,0.136599,2.802917,-0.658482,3.798122,-0.756293,-2.200189,-1.895308,-1.950462,-2.863624,-2.636353,-3.591329,1.722138,1.016976,-1.722138,-1.016976
14.1500,0.000000,0.000000,2.196863,0.162186,2.783991,-0.647308,3.775658,-0.776139,-2.166948,-1.925929,-1.950414,-2.902204,-2.626554,-3.638977,1.710721,1.036066,-1.710721,-1.036066
14.1600,0.000000,0.000000,2.197248,0.187501,2.764816,-0.635826,3.751780,-0.796762,-2.131229,-1.956609,-1.951065,-2.940245,-2.616190,-3.686977,1.699294,1.054704,-1.699294,-1.054704
14.1700,0.000000,0.000000,2.197455,0.212563,2.745411,-0.623944,3.726382,-0.818096,-2.092793,-1.987290,-1.952512,-2.977402,-2.605094,-3.735120,1.687827,1.072958,-1.687827,-1.072958
14.1800,0.000000,0.000000,2.197341,0.237409,2.725795,-0.611553,3.699337,-0.840061,-2.051392,-2.017900,-1.954861,-3.013230,-2.593043,-3.783115,1.676272,1.090923,-1.676272,-1.090923
14.1900,0.000000,0.000000,2.196732,0.262103,2.705986,-0.598513,3.670495,-0.862562,-2.006803,-2.048338,-1.958215,-3.047157,-2.579737,-3.830554,1.664547,1.108731,-1.664547,-1.108731
14.2000,0.000000,0.000000,2.195403,0.286740,2.685995,-0.584650,3.639674,-0.885476,-1.958896,-2.078472,-1.962651,-3.078465,-2.564780,-3.876864,1.652534,1.126557,-1.652534,-1.126557
14.2100,0.000000,0.000000,2.193073,0.311442,2.665832,-0.569750,3.606655,-0.908649,-1.907751,-2.108131,-1.968176,-3.106304,-2.547678,-3.921275,1.640073,1.144623,-1.640073,-1.144623
14.2200,0.000000,0.000000,2.189410,0.336353,2.645512,-0.553574,3.571188,-0.931891,-1.853830,-2.137110,-1.974658,-3.129784,-2.527875,-3.962821,1.626961,1.163185,-1.626961,-1.163185
14.2300,0.000000,0.000000,2.184067,0.361591,2.625065,-0.535917,3.533023,-0.954980,-1.798115,-2.165200,-1.981763,-3.148192,-2.504862,-4.000464,1.612987,1.182485,-1.612987,-1.182485
14.2400,0.000000,0.000000,2.176768,0.387192,2.604555,-0.516687,3.491960,-0.977678,-1.742061,-2.192244,-1.988955,-3.161287,-2.478358,-4.033344,1.597989,1.202677,-1.597989,-1.202677
14.2500,0.000000,0.000000,2.167388,0.413074,2.584078,-0.495975,3.447903,-0.999766,-1.687243,-2.218194,-1.995614,-3.169460,-2.448436,-4.061061,1.581903,1.223757,-1.581903,-1.223757
14.2600,0.000000,0.000000,2.155979,0.439048,2.563748,-0.474037,3.400866,-1.021060,-1.634910,-2.243113,-2.001217,-3.173607,-2.415493,-4.083758,1.564782,1.245575,-1.564782,-1.245575
14.2700,0.000000,0.000000,2.142710,0.464877,2.543672,-0.451217,3.350937,-1.041406,-1.585768,-2.267133,-2.005437,-3.174810,-2.380087,-4.101976,1.546753,1.267894,-1.546753,-1.267894
14.2800,0.000000,0.000000,2.127790,0.490331,2.523927,-0.427861,3.298237,-1.060667,-1.540038,-2.290394,-2.008139,-3.174068,-2.342780,-4.116414,1.527971,1.290467,-1.527971,-1.290467
14.2900,0.000000,0.000000,2.111422,0.515210,2.504561,-0.404269,3.242895,-1.078704,-1.497632,-2.313015,-2.009320,-3.172187,-2.304051,-4.127767,1.508587,1.313075,-1.508587,-1.313075
14.3000,0.000000,0.000000,2.093776,0.539353,2.485589,-0.380692,3.185037,-1.095376,-1.458319,-2.335082,-2.009046,-3.169767,-2.264279,-4.136647,1.488732,1.335544,-1.488732,-1.335544
14.3100,0.000000,0.000000,2.074989,0.562631,2.467000,-0.357330,3.124786,-1.110534,-1.421816,-2.356646,-2.007415,-3.167247,-2.223752,-4.143566,1.468519,1.357737,-1.468519,-1.357737
14.3200,0.000000,0.000000,2.055171,0.584946,2.448757,-0.334342,3.062271,-1.124026,-1.387840,-2.377738,-2.004532,-3.164942,-2.182689,-4.148944,1.448046,1.379552,-1.448046,-1.379552
14.3300,0.000000,0.000000,2.034410,0.606219,2.430806,-0.311861,2.997629,-1.135701,-1.356128,-2.398366,-2.000502,-3.163077,-2.141254,-4.153122,1.427394,1.400909,-1.427394,-1.400909
14.3400,0.000000,0.000000,2.012777,0.626393,2.413073,-0.289993,2.931006,-1.145414,-1.326448,-2.418530,-1.995421,-3.161817,-2.099569,-4.156379,1.406636,1.421750,-1.406636,-1.421750
14.3500,0.000000,0.000000,1.990335,0.645428,2.395471,-0.268829,2.862567,-1.153035,-1.298594,-2.438221,-1.989378,-3.161282,-2.057731,-4.158943,1.385835,1.442033,-1.385835,-1.442033
14.3600,0.000000,0.000000,1.967136,0.663299,2.377899,-0.248444,2.792486,-1.158453,-1.272387,-2.457425,-1.982450,-3.161562,-2.015812,-4.161006,1.365047,1.461727,-1.365047,-1.461727
14.3700,0.000000,0.000000,1.943231,0.679997,2.360250,-0.228901,2.720955,-1.161581,-1.247669,-2.476130,-1.974711,-3.162723,-1.973870,-4.162723,1.344320,1.480812,-1.344320,-1.480812
